id,customer_name,restaurant_name,cuisine_type,location,price_range,rating,liked
4,Rakesh Singh,Bangalore Sandwich,Indian,Banashankari,1219,4.1,0
13,Ananya Patel,Bangalore Paratha,Mediterranean,Domlur,1564,3.9,1
1,Kavita Naidu,Bangalore Paratha,Indian,Marathahalli,1463,4.5,1
13,Ravi Verma,Bangalore Pizza,Indian,Koramangala,1509,4.3,1
1,Rakesh Singh,Bangalore Masala,Indian,Bommanahalli,1153,3.8,0
15,Megha Singh,Bangalore Sushi,Indian,Banashankari,1799,4.7,1
9,Rajesh Kumar,Bangalore Masala,Indian,Banashankari,1142,4.0,0
5,Rajesh Kumar,Bangalore Pizza,Indian,Koramangala,1789,4.2,0
7,Jyothi Reddy,Bangalore Masala,Indian,Bommanahalli,1800,4.5,1
9,Rajesh Kumar,Bangalore Masala,Indian,Electronic City,1135,4.0,0
15,Ananya Patel,Bangalore Pasta,Italian,Banashankari,1451,4.5,1
15,Megha Singh,Bangalore Pizza,Japanese,Banashankari,1800,4.5,1
3,Megha Singh,Bangalore Paratha,Japanese,Indiranagar,1800,4.6,1
13,Jyothi Reddy,Bangalore Sandwich,American,Koramangala,1026,4.1,0
1,Rajesh Kumar,Spice Villa,Indian,Banashankari,1142,3.9,0
5,Rajesh Kumar,Bangalore Sushi,Indian,Koramangala,1024,4.1,0
15,Aisha Khan,Bangalore Pizza,Italian,Koramangala,1694,4.5,1
8,Megha Singh,Spice Villa,American,Hebbal,1090,4.0,0
12,Ravi Verma,Bangalore Sandwich,Indian,Malleswaram,1105,4.0,0
2,Ravi Verma,Bangalore Bites,Indian,Electronic City,1800,4.5,1
12,Ravi Verma,Bangalore Masala,American,Jayanagar,1192,4.0,0
2,Aisha Khan,Bangalore Thali,Indian,Banashankari,1800,4.2,1
11,Nisha Patel,Bangalore Thali,Italian,Banashankari,1800,4.6,1
5,Ravi Verma,Bengaluru Grill,Indian,Malleswaram,1203,4.1,0
5,Rakesh Singh,Bangalore Thali,Italian,Bellandur,1535,4.6,1
15,Megha Singh,Bangalore Pizza,Japanese,Koramangala,1156,4.2,0
14,Mira Gupta,Bangalore Rolls,Indian,Koramangala,1741,4.3,0
11,Nisha Patel,Bangalore Sandwich,Italian,Koramangala,1726,4.1,1
4,Nisha Patel,Bangalore Pizza,Italian,Domlur,1800,4.3,1
13,Sophia Singh,Bangalore Thali,Italian,Indiranagar,1582,4.6,1
10,Aarav Singh,Bangalore Thali,Indian,Whitefield,1754,4.0,0
4,Aarav Singh,Bangalore Burger,American,Bellandur,1154,4.1,0
11,Aisha Khan,Bangalore Rolls,American,Bommanahalli,1180,3.8,0
11,Mira Gupta,Bangalore Masala,American,Banashankari,1133,3.9,0
11,Priya Gupta,Bangalore Thali,Indian,Koramangala,1502,4.3,1
10,Rakesh Singh,Bangalore Masala,Indian,Hebbal,1173,3.8,0
14,Sophia Singh,Bangalore Pizza,Indian,Koramangala,1542,4.5,1
11,Vinay Kumar,Bangalore Masala,Indian,Bommanahalli,1037,4.0,0
15,Megha Singh,Bangalore Biryani,Indian,Banashankari,1424,4.6,1
6,Ravi Verma,Bangalore Burger,Indian,Bommanahalli,1800,4.2,0
6,Sophia Singh,Bangalore Paratha,Indian,Marathahalli,1493,4.6,1
14,Aarav Singh,Bangalore Burger,American,Hebbal,1268,4.1,0
8,Ravi Verma,Bangalore Bites,Indian,Whitefield,1202,4.0,0
14,Ravi Verma,Bangalore Burger,American,Hebbal,1068,4.0,0
14,Vinay Kumar,Bangalore Burger,Mediterranean,Hebbal,1246,3.9,1
5,Vinay Kumar,Bangalore Masala,Indian,Bommanahalli,1028,4.5,0
9,Ananya Patel,Bangalore Bites,Italian,Domlur,1758,4.6,1
6,Jyothi Reddy,Bangalore Pizza,Indian,Electronic City,1800,4.5,1
10,Aisha Khan,Bangalore Paratha,Indian,Banashankari,1800,4.6,1
15,Nisha Patel,Bangalore Pizza,Indian,Domlur,1468,4.6,1
6,Megha Singh,Bangalore Thali,Indian,Marathahalli,1482,4.7,1
6,Rakesh Singh,Bangalore Sushi,Indian,Banashankari,1000,3.8,0
15,Megha Singh,Bangalore Sushi,Italian,Koramangala,1786,4.7,1
4,Nisha Patel,Bangalore Masala,Indian,Indiranagar,1507,4.3,1
3,Vinay Kumar,Bangalore Masala,Indian,Indiranagar,1236,3.8,0
6,Mira Gupta,Bangalore Bites,Indian,Koramangala,1773,4.3,1
11,Rakesh Singh,Bangalore Sandwich,Indian,Banashankari,1735,4.3,0
7,Rakesh Singh,Bangalore Pancake,Indian,Bellandur,1097,3.9,0
1,Aisha Khan,Bangalore Sandwich,Indian,Koramangala,1510,4.0,0
13,Ravi Verma,Bangalore Sushi,Indian,Banashankari,1185,3.8,1
13,Vinay Kumar,Bangalore Burger,Mediterranean,Electronic City,1472,4.2,1
15,Aarav Singh,Bangalore Sandwich,Mediterranean,Koramangala,1188,3.9,0
12,Aarav Singh,Bangalore Pancake,American,Bommanahalli,1314,4.0,0
3,Vinay Kumar,Bangalore Thali,Indian,Marathahalli,1698,4.5,1
12,Megha Singh,Bangalore Paratha,Indian,Bommanahalli,1800,3.8,1
12,Nisha Patel,Bangalore Rolls,Indian,Domlur,1452,4.3,0
10,Ananya Patel,Bangalore Sushi,Japanese,Indiranagar,1788,4.5,1
13,Jyothi Reddy,Bengaluru Grill,Indian,Whitefield,1077,3.9,1
4,Rajesh Kumar,Bangalore Pancake,Indian,Banashankari,1800,3.9,0
11,Kavita Naidu,Bangalore Paratha,Japanese,Indiranagar,1776,4.3,1
6,Kavita Naidu,Bangalore Sandwich,Indian,Indiranagar,1739,4.5,1
5,Sophia Singh,Bangalore Paratha,Indian,Koramangala,1098,3.9,1
9,Jyothi Reddy,Bangalore Sushi,Italian,Malleswaram,1545,4.5,1
6,Mira Gupta,Bangalore Bites,Indian,Banashankari,1800,4.1,1
15,Aarav Singh,Spice Villa,American,Hebbal,1021,3.8,0
6,Kavita Naidu,Bangalore Sushi,Indian,Electronic City,1476,4.6,1
15,Vinay Kumar,Bangalore Dosa,Mediterranean,Koramangala,1035,3.8,0
15,Aisha Khan,Bangalore Pizza,Indian,Domlur,1471,4.4,1
11,Jyothi Reddy,Bangalore Thali,Indian,Indiranagar,1352,4.5,1
7,Rajesh Kumar,Bangalore Paratha,Italian,Koramangala,1217,4.2,0
9,Aarav Singh,Bangalore Sandwich,Italian,Bommanahalli,1800,4.3,1
4,Jyothi Reddy,Bangalore Pasta,Indian,Marathahalli,1490,4.5,1
9,Aisha Khan,Bangalore Pizza,Japanese,Jayanagar,1766,4.5,1
15,Aisha Khan,Bangalore Dosa,Japanese,Jayanagar,1800,4.4,1
4,Nisha Patel,Bangalore Dosa,Indian,Koramangala,1800,4.5,1
15,Aisha Khan,Bangalore Sushi,Japanese,Koramangala,1798,4.6,1
12,Aisha Khan,Bangalore Paratha,Indian,Jayanagar,1800,4.1,1
12,Aarav Singh,Bangalore Sandwich,Mediterranean,Hebbal,1188,3.8,0
7,Mira Gupta,Bangalore Pasta,Indian,Domlur,1101,4.2,0
15,Megha Singh,Bangalore Pancake,Italian,Koramangala,1127,4.0,0
6,Rajesh Kumar,Bangalore Masala,Indian,Jayanagar,1000,4.0,0
12,Aarav Singh,Spice Villa,Indian,Whitefield,1271,3.9,0
8,Mira Gupta,Bangalore Rolls,American,Koramangala,1093,4.0,0
13,Mira Gupta,Bangalore Pancake,American,Banashankari,1113,3.9,0
8,Rakesh Singh,Bangalore Rolls,Indian,Hebbal,1125,4.0,0
15,Aarav Singh,Bangalore Burger,American,Jayanagar,1106,3.8,0
3,Aarav Singh,Bangalore Masala,American,Hebbal,1141,4.0,0
14,Sophia Singh,Bangalore Sandwich,Mediterranean,Banashankari,1536,4.6,1
12,Vinay Kumar,Bangalore Burger,Italian,Jayanagar,1536,4.6,1
2,Mira Gupta,Bangalore Sandwich,Italian,Whitefield,1562,3.9,0
12,Vinay Kumar,Bangalore Pizza,American,Jayanagar,1043,4.3,1
7,Sophia Singh,Bangalore Pasta,Indian,Banashankari,1359,4.3,1
15,Priya Gupta,Bangalore Burger,Mediterranean,Koramangala,1734,4.4,1
5,Vinay Kumar,Spice Villa,American,Bellandur,1129,3.9,0
11,Megha Singh,Bangalore Burger,American,Malleswaram,1509,4.6,0
12,Jyothi Reddy,Bangalore Sandwich,Indian,Domlur,1511,3.8,1
13,Kumar Patel,Bangalore Burger,American,Koramangala,1146,4.0,0
14,Nisha Patel,Bangalore Pasta,Japanese,Electronic City,1762,4.7,1
5,Mira Gupta,Bangalore Burger,American,Hebbal,1030,3.8,0
14,Vinay Kumar,Bangalore Pancake,American,Domlur,1235,3.9,0
6,Ravi Verma,Bangalore Dosa,American,Bellandur,1284,3.8,0
1,Rajesh Kumar,Bangalore Thali,Indian,Domlur,1510,4.7,1
13,Vinay Kumar,Bangalore Rolls,Indian,Banashankari,1800,4.5,0
5,Kavita Naidu,Bangalore Thali,Indian,Electronic City,1800,4.4,1
2,Kavita Naidu,Bangalore Bites,Indian,Bellandur,1248,3.8,0
11,Sophia Singh,Bangalore Dosa,Italian,Domlur,1800,4.5,0
10,Kavita Naidu,Bangalore Thali,Indian,Koramangala,1486,4.4,1
10,Jyothi Reddy,Bangalore Biryani,Italian,Banashankari,1127,4.4,1
15,Nisha Patel,Bangalore Pasta,Japanese,Koramangala,1760,4.5,1
5,Ananya Patel,Bangalore Burger,Indian,Koramangala,1800,3.8,0
5,Kumar Patel,Bangalore Masala,Indian,Bellandur,1139,4.1,0
13,Aarav Singh,Bangalore Burger,American,Banashankari,1316,4.0,0
11,Rakesh Singh,Bangalore Masala,Mediterranean,Koramangala,1240,3.9,0
1,Rajesh Kumar,Bangalore Pizza,Indian,Whitefield,1800,4.5,1
15,Vinay Kumar,Bangalore Sushi,Indian,Electronic City,1200,4.6,1
3,Ananya Patel,Bangalore Pizza,Indian,Domlur,1511,4.3,1
15,Vinay Kumar,Bangalore Pasta,Indian,Electronic City,1669,4.7,1
15,Vinay Kumar,Bangalore Sushi,Italian,Indiranagar,1439,4.6,1
5,Aisha Khan,Bengaluru Grill,Italian,Electronic City,1479,4.5,1
7,Rakesh Singh,Bangalore Pasta,Indian,Bellandur,1775,3.9,1
2,Sophia Singh,Bangalore Thali,Indian,Koramangala,1741,4.0,1
12,Ananya Patel,Bangalore Burger,Indian,Koramangala,1006,3.9,0
14,Ravi Verma,Bangalore Rolls,Indian,Bommanahalli,1201,3.9,0
8,Megha Singh,Bangalore Bites,Italian,Hebbal,1489,4.7,1
13,Mira Gupta,Spice Villa,Indian,Koramangala,1480,4.2,1
13,Kavita Naidu,Bangalore Paratha,Indian,Jayanagar,1800,4.3,1
13,Kavita Naidu,Bangalore Thali,Japanese,Banashankari,1800,4.6,1
2,Jyothi Reddy,Bangalore Paratha,Indian,Electronic City,1246,4.1,1
11,Aarav Singh,Bangalore Burger,Mediterranean,Koramangala,1244,3.9,0
15,Aisha Khan,Bangalore Pancake,Italian,Banashankari,1800,4.3,0
12,Aarav Singh,Bangalore Pancake,American,Hebbal,1213,3.8,0
12,Nisha Patel,Spice Villa,Indian,Koramangala,1800,4.7,1
7,Ravi Verma,Bangalore Burger,American,Marathahalli,1227,4.2,0
13,Kumar Patel,Bangalore Sandwich,Mediterranean,Koramangala,1726,4.4,1
6,Kumar Patel,Bangalore Masala,Indian,Banashankari,1253,3.9,0
15,Aarav Singh,Bengaluru Grill,Mediterranean,Hebbal,1110,3.8,0
12,Rakesh Singh,Bangalore Rolls,Indian,Bommanahalli,1069,3.8,0
5,Rakesh Singh,Bangalore Sandwich,Indian,Bommanahalli,1081,3.8,0
10,Rakesh Singh,Bangalore Rolls,Indian,Jayanagar,1017,3.8,0
3,Jyothi Reddy,Bengaluru Grill,Indian,Indiranagar,1489,4.2,1
14,Aarav Singh,Bangalore Burger,Indian,Banashankari,1299,4.0,0
12,Aarav Singh,Bangalore Sandwich,Indian,Jayanagar,1785,4.6,0
14,Kavita Naidu,Spice Villa,Indian,Jayanagar,1452,4.4,1
5,Priya Gupta,Bangalore Pancake,Japanese,Koramangala,1000,4.1,0
5,Nisha Patel,Bangalore Paratha,Indian,Marathahalli,1499,4.2,1
11,Aarav Singh,Bangalore Rolls,American,Banashankari,1060,4.0,0
9,Rajesh Kumar,Bengaluru Grill,Italian,Indiranagar,1451,3.9,1
15,Aarav Singh,Bangalore Sandwich,American,Koramangala,1192,4.0,0
12,Jyothi Reddy,Bangalore Pizza,Indian,Indiranagar,1793,4.6,1
13,Priya Gupta,Bangalore Bites,Indian,Domlur,1181,4.4,1
15,Aisha Khan,Bangalore Pasta,Italian,Marathahalli,1796,4.4,1
8,Rajesh Kumar,Bangalore Bites,Japanese,Bellandur,1138,4.2,0
7,Aisha Khan,Bangalore Pancake,Japanese,Koramangala,1244,3.9,1
4,Rajesh Kumar,Bangalore Dosa,Indian,Bellandur,1143,4.0,0
14,Aisha Khan,Bangalore Pasta,Italian,Banashankari,1719,4.6,1
11,Aisha Khan,Bangalore Sushi,Indian,Bellandur,1800,4.2,1
11,Rajesh Kumar,Bangalore Dosa,Indian,Koramangala,1702,4.4,0
11,Kumar Patel,Bangalore Paratha,Indian,Koramangala,1107,4.0,1
11,Aarav Singh,Bangalore Paratha,Indian,Koramangala,1094,3.8,0
12,Rajesh Kumar,Bangalore Masala,Indian,Hebbal,1003,3.8,0
4,Rajesh Kumar,Bengaluru Grill,Indian,Jayanagar,1000,3.9,0
14,Priya Gupta,Bangalore Bites,Italian,Electronic City,1540,4.5,1
13,Ravi Verma,Bangalore Pancake,Italian,Koramangala,1800,4.4,1
5,Aarav Singh,Bangalore Sandwich,Indian,Bommanahalli,1079,3.9,0
15,Kumar Patel,Bangalore Pasta,American,Koramangala,1213,3.9,0
13,Ananya Patel,Bangalore Sushi,Japanese,Koramangala,1724,4.7,1
13,Aarav Singh,Bangalore Burger,American,Hebbal,1285,3.8,0
12,Mira Gupta,Bangalore Pasta,Mediterranean,Koramangala,1517,4.5,0
11,Jyothi Reddy,Bangalore Dosa,Indian,Banashankari,1145,4.2,0
12,Aisha Khan,Bangalore Pizza,Japanese,Domlur,1496,4.7,1
12,Priya Gupta,Bangalore Paratha,Mediterranean,Hebbal,1228,3.8,1
7,Vinay Kumar,Bangalore Biryani,Indian,Hebbal,1187,4.2,1
11,Rajesh Kumar,Bangalore Rolls,Indian,Hebbal,1666,3.9,0
13,Nisha Patel,Bangalore Sandwich,Italian,Domlur,1800,4.7,1
11,Kumar Patel,Bangalore Biryani,American,Jayanagar,1138,4.6,0
11,Vinay Kumar,Bangalore Dosa,Italian,Electronic City,1208,4.0,1
5,Rakesh Singh,Bangalore Biryani,Indian,Banashankari,1078,3.9,0
3,Priya Gupta,Bangalore Masala,Indian,Koramangala,1155,3.8,0
13,Megha Singh,Bangalore Pasta,Italian,Electronic City,1541,4.5,1
12,Mira Gupta,Bangalore Sandwich,Japanese,Koramangala,1103,3.9,0
8,Kumar Patel,Bangalore Masala,Japanese,Whitefield,1277,3.9,0
14,Megha Singh,Bangalore Paratha,Indian,Domlur,1527,4.7,1
2,Vinay Kumar,Bangalore Bites,Indian,Banashankari,1132,4.0,0
3,Jyothi Reddy,Bangalore Sushi,Indian,Indiranagar,1589,4.5,1
11,Priya Gupta,Bangalore Thali,Indian,Koramangala,1506,4.0,1
7,Nisha Patel,Bangalore Sushi,Indian,Whitefield,1504,4.6,0
11,Mira Gupta,Bangalore Pizza,Italian,Koramangala,1800,4.4,1
12,Kavita Naidu,Bangalore Pizza,Italian,Domlur,1085,4.5,1
3,Sophia Singh,Bangalore Paratha,Indian,Banashankari,1800,3.9,1
1,Ananya Patel,Bengaluru Grill,Indian,Whitefield,1436,4.3,1
5,Jyothi Reddy,Bangalore Paratha,American,Electronic City,1709,4.5,1
13,Sophia Singh,Bangalore Sushi,Indian,Domlur,1496,3.8,1
12,Sophia Singh,Bangalore Paratha,Indian,Malleswaram,1800,4.4,1
3,Rajesh Kumar,Bangalore Masala,Indian,Koramangala,1201,4.0,1
13,Jyothi Reddy,Bangalore Sandwich,Indian,Domlur,1783,4.3,1
12,Aisha Khan,Bangalore Sandwich,Indian,Jayanagar,1800,4.7,1
7,Ravi Verma,Bangalore Burger,American,Banashankari,1800,4.2,0
2,Nisha Patel,Bangalore Paratha,Indian,Jayanagar,1490,4.5,1
14,Jyothi Reddy,Bangalore Biryani,Indian,Domlur,1545,4.3,1
11,Mira Gupta,Bangalore Sandwich,Indian,Koramangala,1516,4.4,1
11,Vinay Kumar,Bangalore Pizza,Indian,Marathahalli,1474,4.2,1
10,Ananya Patel,Bangalore Sushi,Japanese,Malleswaram,1392,4.4,1
1,Megha Singh,Bangalore Sushi,Indian,Domlur,1557,4.4,1
14,Kavita Naidu,Bangalore Thali,Indian,Jayanagar,1778,4.3,1
13,Priya Gupta,Bangalore Sushi,Italian,Jayanagar,1800,4.4,1
5,Sophia Singh,Bangalore Thali,Indian,Indiranagar,1163,4.0,0
9,Sophia Singh,Bangalore Bites,Indian,Bommanahalli,1000,4.4,1
15,Sophia Singh,Bangalore Pancake,Italian,Electronic City,1800,4.5,1
12,Megha Singh,Bangalore Bites,Italian,Electronic City,1800,4.5,1
11,Rajesh Kumar,Bangalore Bites,Indian,Hebbal,1685,4.5,1
13,Aisha Khan,Bangalore Dosa,Mediterranean,Marathahalli,1800,4.4,1
15,Kumar Patel,Bangalore Pasta,Japanese,Marathahalli,1800,4.5,1
14,Sophia Singh,Bangalore Pasta,Indian,Electronic City,1737,4.7,1
3,Jyothi Reddy,Bangalore Biryani,Indian,Indiranagar,1111,3.8,1
10,Kumar Patel,Bangalore Sandwich,American,Hebbal,1258,3.8,0
8,Jyothi Reddy,Bangalore Pizza,Indian,Electronic City,1800,4.6,1
8,Aisha Khan,Bangalore Pasta,Indian,Banashankari,1800,4.5,1
10,Aisha Khan,Bangalore Burger,Mediterranean,Koramangala,1236,3.8,0
15,Rakesh Singh,Bangalore Rolls,American,Hebbal,1041,3.9,0
14,Kavita Naidu,Bangalore Masala,Japanese,Whitefield,1744,4.6,1
2,Kavita Naidu,Spice Villa,Indian,Domlur,1529,4.4,1
6,Jyothi Reddy,Bengaluru Grill,Indian,Banashankari,1514,4.6,1
15,Priya Gupta,Bangalore Burger,Italian,Domlur,1471,4.2,1
14,Rajesh Kumar,Bangalore Pancake,American,Hebbal,1244,3.9,0
1,Nisha Patel,Bangalore Pasta,Indian,Koramangala,1460,4.4,0
12,Mira Gupta,Bangalore Sandwich,American,Hebbal,1097,4.0,0
8,Aarav Singh,Bangalore Dosa,American,Bellandur,1150,3.9,0
14,Nisha Patel,Bangalore Paratha,Indian,Jayanagar,1800,4.5,1
2,Rajesh Kumar,Bangalore Sandwich,Indian,Bellandur,1159,3.8,0
15,Ananya Patel,Bengaluru Grill,Mediterranean,Marathahalli,1800,4.3,1
5,Rajesh Kumar,Bangalore Bites,Indian,Bommanahalli,1800,4.6,1
10,Jyothi Reddy,Bangalore Sushi,Japanese,Koramangala,1112,4.5,1
12,Ravi Verma,Bangalore Masala,Indian,Whitefield,1157,4.0,0
8,Ananya Patel,Bangalore Pasta,Indian,Marathahalli,1580,4.2,1
13,Kumar Patel,Bangalore Bites,Japanese,Koramangala,1175,4.0,0
14,Mira Gupta,Bangalore Biryani,Indian,Whitefield,1080,4.0,0
12,Kavita Naidu,Bangalore Bites,American,Domlur,1800,4.3,1
13,Jyothi Reddy,Bangalore Pizza,Indian,Koramangala,1542,4.7,1
11,Megha Singh,Bangalore Bites,Indian,Banashankari,1472,4.1,1
9,Vinay Kumar,Bangalore Pancake,Japanese,Electronic City,1800,4.4,1
15,Ananya Patel,Bangalore Paratha,Italian,Jayanagar,1576,4.5,1
12,Rajesh Kumar,Bangalore Masala,American,Marathahalli,1027,4.1,0
2,Ravi Verma,Bangalore Sandwich,Indian,Bommanahalli,1082,3.9,0
4,Kavita Naidu,Bangalore Masala,Indian,Banashankari,1510,4.3,0
11,Ananya Patel,Bangalore Burger,American,Marathahalli,1800,3.9,1
7,Mira Gupta,Bengaluru Grill,Indian,Whitefield,1011,3.9,0
10,Vinay Kumar,Bangalore Rolls,American,Koramangala,1016,3.9,0
3,Ravi Verma,Bangalore Bites,Indian,Koramangala,1264,3.8,0
15,Kavita Naidu,Bangalore Sandwich,American,Koramangala,1202,4.1,0
11,Aarav Singh,Bangalore Burger,American,Koramangala,1083,4.0,1
11,Kavita Naidu,Bengaluru Grill,Indian,Koramangala,1792,4.7,1
8,Nisha Patel,Bangalore Bites,Indian,Jayanagar,1496,4.2,1
1,Aisha Khan,Bangalore Bites,Indian,Koramangala,1800,4.7,1
7,Jyothi Reddy,Bangalore Thali,Indian,Marathahalli,1514,4.6,1
14,Kumar Patel,Bangalore Dosa,Indian,Koramangala,1151,4.0,0
11,Vinay Kumar,Spice Villa,Indian,Whitefield,1056,4.1,0
13,Ravi Verma,Bangalore Masala,Indian,Electronic City,1076,3.9,1
11,Rakesh Singh,Bangalore Dosa,Indian,Koramangala,1500,4.2,1
9,Rakesh Singh,Bangalore Masala,Indian,Koramangala,1000,3.9,0
14,Aisha Khan,Bangalore Pizza,Japanese,Electronic City,1800,4.6,1
5,Aisha Khan,Bangalore Dosa,Indian,Jayanagar,1800,3.9,1
13,Priya Gupta,Bangalore Pasta,Italian,Domlur,1800,4.6,1
5,Kavita Naidu,Bangalore Rolls,Mediterranean,Koramangala,1212,4.0,1
14,Megha Singh,Bangalore Paratha,Japanese,Hebbal,1777,4.2,1
11,Aarav Singh,Bangalore Masala,Indian,Koramangala,1135,3.9,0
15,Nisha Patel,Bangalore Pasta,American,Banashankari,1101,4.0,0
14,Aarav Singh,Bangalore Burger,American,Banashankari,1186,3.9,0
6,Rakesh Singh,Bangalore Pasta,Indian,Whitefield,1790,4.5,1
10,Sophia Singh,Bangalore Pasta,Indian,Malleswaram,1479,4.4,1
4,Priya Gupta,Bangalore Dosa,Indian,Malleswaram,1282,4.4,0
15,Ravi Verma,Bangalore Pancake,Mediterranean,Banashankari,1180,3.9,0
14,Ananya Patel,Bangalore Masala,Italian,Bommanahalli,1800,4.6,1
9,Mira Gupta,Bangalore Rolls,Indian,Jayanagar,1189,3.9,0
14,Sophia Singh,Bengaluru Grill,Japanese,Electronic City,1800,4.5,1
13,Vinay Kumar,Bengaluru Grill,Indian,Hebbal,1520,4.6,0
13,Kavita Naidu,Bangalore Sandwich,Indian,Banashankari,1745,4.2,1
15,Rajesh Kumar,Bangalore Dosa,Italian,Whitefield,1288,4.2,0
5,Ravi Verma,Spice Villa,Indian,Jayanagar,1485,4.3,1
4,Rajesh Kumar,Bangalore Bites,Indian,Banashankari,1041,4.1,0
15,Ravi Verma,Bangalore Masala,Indian,Whitefield,1162,4.0,1
12,Aisha Khan,Bangalore Rolls,Japanese,Koramangala,1773,4.4,1
14,Jyothi Reddy,Bangalore Paratha,Italian,Koramangala,1785,4.5,1
15,Aisha Khan,Bangalore Pizza,Italian,Koramangala,1800,4.5,1
11,Vinay Kumar,Spice Villa,Japanese,Bellandur,1281,4.0,0
15,Kavita Naidu,Bangalore Thali,Italian,Whitefield,1217,4.5,1
15,Rajesh Kumar,Bangalore Dosa,Italian,Koramangala,1132,4.7,1
7,Vinay Kumar,Spice Villa,Indian,Koramangala,1292,3.8,0
15,Aisha Khan,Bangalore Dosa,Japanese,Electronic City,1800,4.6,1
3,Sophia Singh,Bangalore Bites,Indian,Indiranagar,1781,4.4,1
3,Megha Singh,Bengaluru Grill,Indian,Banashankari,1742,4.3,1
12,Ravi Verma,Bangalore Pizza,Indian,Indiranagar,1125,3.8,0
12,Vinay Kumar,Spice Villa,Mediterranean,Electronic City,1202,4.0,0
1,Ravi Verma,Bangalore Pasta,Indian,Koramangala,1548,4.4,1
14,Kumar Patel,Spice Villa,American,Bellandur,1216,4.1,0
12,Aarav Singh,Bangalore Bites,Indian,Hebbal,1436,4.4,1
12,Aisha Khan,Bangalore Sandwich,Indian,Jayanagar,1800,4.7,0
13,Ravi Verma,Bangalore Pasta,Italian,Koramangala,1704,4.0,1
5,Aisha Khan,Bangalore Bites,Indian,Koramangala,1554,4.5,1
15,Priya Gupta,Bangalore Paratha,Japanese,Bellandur,1481,4.6,1
15,Mira Gupta,Bangalore Sandwich,American,Koramangala,1172,3.9,0
4,Kumar Patel,Bangalore Pizza,Indian,Jayanagar,1494,4.5,1
11,Mira Gupta,Bangalore Paratha,Indian,Hebbal,1207,3.9,0
12,Megha Singh,Bangalore Pancake,American,Domlur,1572,4.5,1
7,Aisha Khan,Bangalore Sandwich,Mediterranean,Indiranagar,1772,4.0,1
9,Aarav Singh,Bangalore Rolls,American,Koramangala,1206,3.9,0
6,Sophia Singh,Bangalore Bites,Indian,Koramangala,1432,4.2,1
13,Megha Singh,Bangalore Thali,Indian,Electronic City,1475,4.6,1
4,Rakesh Singh,Bangalore Burger,Indian,Whitefield,1270,3.9,0
13,Priya Gupta,Bengaluru Grill,Indian,Domlur,1800,4.5,1
4,Aarav Singh,Bangalore Pancake,American,Koramangala,1047,3.8,1
11,Aisha Khan,Bangalore Sushi,Japanese,Koramangala,1520,4.4,1
2,Aarav Singh,Bangalore Thali,Indian,Marathahalli,1492,4.3,1
8,Aisha Khan,Bangalore Bites,Indian,Electronic City,1800,4.6,1
11,Sophia Singh,Bangalore Pasta,Italian,Electronic City,1736,4.6,1
9,Priya Gupta,Bangalore Bites,American,Koramangala,1101,4.0,0
15,Kumar Patel,Bangalore Burger,Italian,Banashankari,1719,4.2,0
4,Ananya Patel,Bangalore Paratha,Japanese,Domlur,1510,4.6,1
12,Mira Gupta,Spice Villa,American,Bommanahalli,1000,4.0,0
11,Nisha Patel,Bangalore Sushi,Japanese,Electronic City,1800,4.5,1
14,Aisha Khan,Bangalore Paratha,Mediterranean,Koramangala,1800,4.1,0
14,Nisha Patel,Bangalore Sandwich,Japanese,Bommanahalli,1800,4.7,1
9,Sophia Singh,Bangalore Masala,Indian,Indiranagar,1484,4.5,1
15,Megha Singh,Bangalore Bites,Italian,Jayanagar,1706,4.7,1
14,Priya Gupta,Bengaluru Grill,Italian,Jayanagar,1438,4.2,1
14,Kumar Patel,Bangalore Masala,Japanese,Jayanagar,1800,4.3,1
15,Aarav Singh,Bangalore Pancake,American,Koramangala,1167,3.8,1
6,Rajesh Kumar,Bangalore Rolls,Indian,Whitefield,1171,3.8,0
3,Vinay Kumar,Bangalore Paratha,Indian,Banashankari,1128,3.9,0
10,Megha Singh,Bengaluru Grill,Italian,Koramangala,1761,4.3,1
12,Aisha Khan,Bangalore Pasta,Japanese,Banashankari,1800,4.7,1
15,Kumar Patel,Bangalore Sandwich,American,Jayanagar,1288,3.8,0
11,Sophia Singh,Bangalore Masala,American,Bommanahalli,1446,3.8,0
8,Aarav Singh,Bangalore Burger,American,Koramangala,1225,4.0,0
11,Ananya Patel,Spice Villa,Indian,Indiranagar,1222,3.9,0
11,Ravi Verma,Bangalore Biryani,Indian,Hebbal,1101,4.0,1
15,Sophia Singh,Bangalore Sushi,Italian,Marathahalli,1676,4.7,1
15,Rajesh Kumar,Bangalore Burger,American,Hebbal,1159,3.9,0
12,Priya Gupta,Bangalore Thali,Italian,Whitefield,1800,4.6,1
15,Priya Gupta,Bangalore Dosa,American,Koramangala,1248,3.9,0
15,Vinay Kumar,Bangalore Rolls,Japanese,Koramangala,1783,4.6,1
7,Rakesh Singh,Spice Villa,American,Bellandur,1050,3.9,0
15,Mira Gupta,Bangalore Burger,American,Whitefield,1109,3.8,0
15,Aarav Singh,Bangalore Rolls,Indian,Whitefield,1562,3.8,0
7,Vinay Kumar,Bangalore Pizza,Indian,Electronic City,1633,4.3,1
9,Rajesh Kumar,Bangalore Burger,Indian,Hebbal,1271,4.4,0
